"zipcode" "percentile" "superzip" "rank" "city" "state" "adultpop" "households" "college" "income."
"46121" 41.22104 0 10240 "Coatesville" "IN" 2921 1265 "11.91%" 68.8948
"4963" 41.21898 0 10241 "Oakland" "ME" 4609 1949 "18.25%" 57.9724
"38569" 41.21763 0 NA "Lancaster" "TN" 285 131 "17.54%" 59.1819
"47975" 41.21741 0 10242 "Pine Village" "IN" 523 207 "14.72%" 64.0423
"97023" 41.21553 0 10243 "Estacada" "OR" 6313 2570 "14.62%" 64.2175
"62278" 41.21255 0 10244 "Red Bud" "IL" 4551 1874 "10.96%" 70.5175
"98672" 41.21035 0 10245 "White Salmon" "WA" 3471 1458 "19.53%" 55.7482
"13206" 41.20615 0 10246 "Syracuse" "NY" 11831 4037 "20.65%" 53.8247
"61012" 41.20259 0 10247 "Capron" "IL" 1133 500 "9.71%" 72.6646
"99644" 41.20224 0 NA "Ouzinkie" "AK" 147 51 "11.56%" 69.4662
"34135" 41.19702 0 10248 "Bonita Springs" "FL" 18882 7351 "17.61%" 59.042
"44425" 41.18882 0 10249 "Hubbard" "OH" 10990 4533 "19.04%" 56.5654
"22738" 41.1856 0 10250 "Rochelle" "VA" 738 303 "19.92%" 55.0591
"82513" 41.18504 0 10251 "Dubois" "WY" 1322 501 "23.22%" 49.361
"98614" 41.18457 0 NA "Chinook" "WA" 402 169 "18.91%" 56.7995
"4020" 41.18421 0 10252 "Cornish" "ME" 903 350 "16.17%" 61.516
"53039" 41.18306 0 10253 "Juneau" "WI" 3312 1219 "11.50%" 69.5525
"42044" 41.1815 0 10254 "Gilbertsville" "KY" 2333 1011 "17.40%" 59.3872
"96717" 41.18011 0 10255 "Hauula" "HI" 2744 1037 "21.39%" 52.5079
"52580" 41.17928 0 NA "Packwood" "IA" 291 117 "17.53%" 59.168
"59047" 41.17687 0 10256 "Livingston" "MT" 8501 3279 "21.22%" 52.7956
"76272" 41.17383 0 10257 "Valley View" "TX" 2557 1159 "14.43%" 64.4921
"62001" 41.1728 0 10258 "Alhambra" "IL" 1195 434 "10.88%" 70.61
"11214" 41.15621 0 10259 "Brooklyn" "NY" 59256 21864 "21.29%" 52.6688
"21713" 41.13733 0 10260 "Boonsboro" "MD" 9501 2386 "12.54%" 67.7454
"70068" 41.12981 0 10261 "La Place" "LA" 17917 8046 "15.08%" 63.3689
"55797" 41.12467 0 10262 "Wrenshall" "MN" 800 355 "14.38%" 64.5627
"46126" 41.12365 0 10263 "Fairland" "IN" 2919 1332 "12.20%" 68.3116
"47243" 41.12197 0 10264 "Hanover" "IN" 3206 1419 "16.72%" 60.5157
"98247" 41.1198 0 10265 "Everson" "WA" 4699 2056 "16.39%" 61.0832
"29651" 41.11242 0 10266 "Greer" "SC" 22173 9534 "16.57%" 60.752
"32810" 41.10075 0 10267 "Orlando" "FL" 20366 8247 "20.22%" 54.4484
"28547" 41.09391 0 10268 "Camp Lejeune" "NC" 4552 1393 "19.84%" 55.0983
"78117" 41.09255 0 NA "Hobson" "TX" 378 175 "15.61%" 62.3829
"59826" 41.09233 0 NA "Condon" "MT" 441 179 "22.68%" 50.2026
"62621" 41.092 0 10269 "Bluffs" "IL" 769 335 "13.39%" 66.1972
"66035" 41.09159 0 10270 "Highland" "KS" 694 261 "22.91%" 49.7777
"67074" 41.09113 0 10271 "Leon" "KS" 995 456 "14.17%" 64.8347
"68455" 41.09072 0 NA "Union" "NE" 487 235 "17.04%" 59.8815
"71235" 41.08987 0 10272 "Dubach" "LA" 2613 1191 "20.05%" 54.6929
"68338" 41.08908 0 NA "Daykin" "NE" 264 105 "19.70%" 55.301
"46544" 41.08373 0 10273 "Mishawaka" "IN" 19235 7960 "16.07%" 61.5487
"35633" 41.07484 0 10274 "Florence" "AL" 13172 6015 "18.02%" 58.1868
"52637" 41.07075 0 10275 "Mediapolis" "IA" 1709 690 "16.21%" 61.2937
"59870" 41.06868 0 10276 "Stevensville" "MT" 5816 2420 "21.17%" 52.7498
"83232" 41.06705 0 NA "Dayton" "ID" 115 61 "21.74%" 51.7587
"15301" 41.0575 0 10277 "Washington" "PA" 34705 13233 "17.18%" 59.6082
"92595" 41.04466 0 10278 "Wildomar" "CA" 12043 5048 "11.46%" 69.4701
"4941" 41.04108 0 10279 "Freedom" "ME" 1020 434 "22.84%" 49.8522
"38060" 41.04005 0 10280 "Oakland" "TN" 2712 1195 "13.72%" 65.5787
"23177" 41.0391 0 10281 "Walkerton" "VA" 753 303 "15.27%" 62.8981
"13615" 41.0387 0 10282 "Brownville" "NY" 717 300 "17.71%" 58.6863
"95228" 41.038 0 10283 "Copperopolis" "CA" 1845 779 "15.50%" 62.4823
"17557" 41.03526 0 10284 "New Holland" "PA" 8117 3501 "14.85%" 63.6108
"21227" 41.02699 0 10285 "Halethorpe" "MD" 22032 8883 "14.31%" 64.53
"88049" 41.02081 0 NA "Mimbres" "NM" 471 160 "22.08%" 51.1363
"67447" 41.02061 0 NA "Green" "KS" 241 108 "19.50%" 55.57
"54217" 41.01944 0 10286 "Luxemburg" "WI" 4049 1778 "10.15%" 71.6839
"54143" 41.01533 0 10287 "Marinette" "WI" 10930 4335 "16.44%" 60.8426
"47001" 41.0104 0 10288 "Aurora" "IN" 7029 3004 "13.29%" 66.2652
"13842" 41.00838 0 NA "South Kortright" "NY" 307 123 "16.94%" 59.973
"60616" 40.99976 0 10289 "Chicago" "IL" 31114 10227 "24.19%" 47.4645
"25535" 40.99067 0 10290 "Lavalette" "WV" 1988 829 "19.32%" 55.8619
"37360" 40.98981 0 10291 "Normandy" "TN" 1152 511 "19.62%" 55.3389
"37409" 40.989 0 10292 "Chattanooga" "TN" 1817 681 "25.37%" 45.4234
"7022" 40.98606 0 10293 "Fairview" "NJ" 8859 3217 "16.55%" 60.6268
"19057" 40.98046 0 10294 "Levittown" "PA" 11570 4601 "11.86%" 68.7078
"4051" 40.97701 0 10295 "Lovell" "ME" 977 398 "21.19%" 52.63
"81137" 40.97592 0 10296 "Ignacio" "CO" 3003 1290 "18.91%" 56.5471
"49637" 40.97461 0 10297 "Grawn" "MI" 1760 767 "14.77%" 63.6827
"35905" 40.97303 0 10298 "Gadsden" "AL" 3986 1713 "16.13%" 61.3395
"65069" 40.97181 0 NA "Rhineland" "MO" 490 226 "20.82%" 53.265
"76935" 40.97146 0 10299 "Christoval" "TX" 762 343 "19.55%" 55.437
"54241" 40.9683 0 10300 "Two Rivers" "WI" 10767 4420 "13.60%" 65.699
"21716" 40.96449 0 10301 "Brunswick" "MD" 3121 1303 "11.12%" 69.9644
"29935" 40.96306 0 10302 "Port Royal" "SC" 2094 884 "21.06%" 52.8309
"18518" 40.9607 0 10303 "Old Forge" "PA" 6475 2470 "16.69%" 60.3483
"96727" 40.9581 0 10304 "Honokaa" "HI" 3021 1135 "17.21%" 59.4552
"39325" 40.95637 0 10305 "Collinsville" "MS" 3268 1528 "13.40%" 66.0089
"35040" 40.95421 0 10306 "Calera" "AL" 4598 2085 "15.99%" 61.5578
"98312" 40.94747 0 10307 "Bremerton" "WA" 19943 8344 "17.50%" 58.9387
"77619" 40.939 0 10308 "Groves" "TX" 10935 4769 "14.28%" 64.502
"28660" 40.93568 0 10309 "Olin" "NC" 1135 487 "12.16%" 68.1481
"97371" 40.93526 0 NA "Rickreall" "OR" 395 172 "15.95%" 61.6154
"76634" 40.9337 0 10310 "Clifton" "TX" 5285 2065 "18.26%" 57.6337
"15106" 40.92839 0 10311 "Carnegie" "PA" 14048 5120 "18.69%" 56.8897
"1475" 40.92289 0 10312 "Winchendon" "MA" 6011 2521 "13.74%" 65.4087
"4539" 40.92104 0 10313 "Bristol" "ME" 698 309 "16.33%" 60.9433
"71112" 40.91615 0 10314 "Bossier City" "LA" 17139 7406 "16.76%" 60.1992
"47112" 40.90884 0 10315 "Corydon" "IN" 9484 4035 "15.08%" 63.0995
"36752" 40.9059 0 10316 "Lowndesboro" "AL" 1229 507 "16.60%" 60.476
"5081" 40.9054 0 10317 "Wells River" "VT" 594 240 "19.87%" 54.8459
"67869" 40.90501 0 10318 "Plains" "KS" 849 403 "20.73%" 53.3553
"84071" 40.90469 0 NA "Stockton" "UT" 305 114 "11.48%" 69.302
"29075" 40.90412 0 10319 "Little Mountain" "SC" 1752 781 "14.04%" 64.8791
"60469" 40.90285 0 10320 "Posen" "IL" 2867 1144 "8.48%" 74.4691
"67420" 40.90116 0 10321 "Beloit" "KS" 3296 1317 "18.84%" 56.6033
"21060" 40.89521 0 10322 "Glen Burnie" "MD" 18363 6998 "11.01%" 70.1043
"55921" 40.88925 0 10323 "Caledonia" "MN" 3378 1357 "15.66%" 62.0822
"92596" 40.88766 0 10324 "Winchester" "CA" 2416 1083 "11.88%" 68.5966
"15663" 40.88688 0 NA "Madison" "PA" 404 180 "17.33%" 59.2055
"32796" 40.88292 0 10325 "Titusville" "FL" 14055 5603 "17.88%" 58.2509
"60930" 40.87889 0 10326 "Danforth" "IL" 623 225 "14.93%" 63.3375
"4076" 40.87827 0 10327 "Shapleigh" "ME" 1617 683 "17.07%" 59.6448
"48043" 40.87445 0 10328 "Mount Clemens" "MI" 12305 3982 "13.25%" 66.2299
"13416" 40.87066 0 10329 "Newport" "NY" 1484 582 "17.86%" 58.281
"21903" 40.86931 0 10330 "Perryville" "MD" 3447 1428 "12.07%" 68.2501
"18214" 40.86796 0 10331 "Barnesville" "PA" 1453 607 "17.07%" 59.633
"96760" 40.86718 0 10332 "Kurtistown" "HI" 1410 555 "22.27%" 50.669
"58045" 40.86637 0 10333 "Hillsboro" "ND" 1544 616 "16.65%" 60.3601
"4353" 40.86551 0 10334 "Whitefield" "ME" 1579 625 "19.76%" 54.9898
"38564" 40.86497 0 NA "Granville" "TN" 389 150 "20.05%" 54.4837
"59828" 40.86411 0 10335 "Corvallis" "MT" 2750 1227 "20.40%" 53.8796
"56465" 40.86303 0 10336 "Merrifield" "MN" 1172 488 "16.13%" 61.2388
"53007" 40.86233 0 10337 "Butler" "WI" 1396 478 "13.04%" 66.5607
"84320" 40.86163 0 10338 "Lewiston" "UT" 1166 584 "18.95%" 56.3614
"3077" 40.85962 0 10339 "Raymond" "NH" 6149 2557 "13.04%" 66.5424
"44867" 40.85754 0 10340 "Republic" "OH" 1397 629 "13.24%" 66.1972
"51347" 40.85688 0 10341 "Lake Park" "IA" 1001 414 "15.88%" 61.6441
"66449" 40.85645 0 10342 "Leonardville" "KS" 584 214 "23.63%" 48.2922
"65730" 40.85627 0 NA "Powell" "MO" 57 17 "19.30%" 55.7547
"31569" 40.8554 0 10343 "Woodbine" "GA" 3129 1337 "15.50%" 62.2966
"68025" 40.84926 0 10344 "Fremont" "NE" 19233 7925 "16.28%" 60.9537
"99556" 40.84357 0 10345 "Anchor Point" "AK" 1479 597 "15.35%" 62.5568
"35111" 40.84119 0 10346 "Mc Calla" "AL" 7205 3253 "13.12%" 66.3973
"33172" 40.83207 0 10347 "Miami" "FL" 26040 10216 "24.20%" 47.2945
"49643" 40.82402 0 10348 "Interlochen" "MI" 3248 1367 "17.33%" 59.1218
"5150" 40.82299 0 10349 "North Springfield" "VT" 533 193 "20.45%" 53.7462
"23462" 40.81295 0 10350 "Virginia Beach" "VA" 36026 15759 "18.09%" 57.8063
"27253" 40.79842 0 10351 "Graham" "NC" 16924 6969 "17.35%" 59.0786
"13618" 40.79343 0 10352 "Cape Vincent" "NY" 1272 494 "18.55%" 57.0113
"96114" 40.79251 0 10353 "Janesville" "CA" 2059 880 "14.42%" 64.122
"98638" 40.79148 0 10354.5 "Naselle" "WA" 899 359 "16.69%" 60.2254
"12726" 40.79148 0 10354.5 "Cochecton" "NY" 819 313 "15.38%" 62.4666
"24521" 40.78912 0 10356 "Amherst" "VA" 6881 2829 "16.67%" 60.2502
"51632" 40.78588 0 10357 "Clarinda" "IA" 4910 1720 "16.66%" 60.2646
"21778" 40.78432 0 10358 "Rocky Ridge" "MD" 760 326 "10.79%" 70.3802
"59701" 40.77796 0 10359 "Butte" "MT" 22432 8656 "21.52%" 51.8803
"46553" 40.77131 0 10360 "New Paris" "IN" 1790 855 "12.07%" 68.1743
"48861" 40.77053 0 10361 "Mulliken" "MI" 1045 452 "9.00%" 73.466
"11420" 40.76237 0 10362 "South Ozone Park" "NY" 28697 10935 "12.83%" 66.8562
"5736" 40.75442 0 NA "Center Rutland" "VT" 267 98 "19.85%" 54.7557
"37351" 40.7543 0 NA "Lupton City" "TN" 184 77 "17.39%" 58.991
"66605" 40.75103 0 10363 "Topeka" "KS" 11734 5238 "17.76%" 58.3529
"73646" 40.74773 0 NA "Fay" "OK" 274 105 "17.88%" 58.1411
"66868" 40.74751 0 10364 "Reading" "KS" 542 240 "19.37%" 55.57
"5457" 40.74709 0 10365 "Franklin" "VT" 994 437 "15.79%" 61.7344
"97840" 40.74679 0 NA "Oxbow" "OR" 105 38 "20%" 54.4837
"52132" 40.74645 0 10366 "Calmar" "IA" 1101 459 "14.62%" 63.745
"20662" 40.74567 0 10367 "Nanjemoy" "MD" 1760 720 "8.69%" 73.9617
"50257" 40.74503 0 10368 "Truro" "IA" 565 266 "12.57%" 67.2864
"48915" 40.74317 0 10369 "Lansing" "MI" 6202 2492 "22.77%" 49.7084
"84626" 40.74145 0 NA "Elberta" "UT" 87 49 "20.69%" 53.284
"12421" 40.74125 0 10370 "Denver" "NY" 618 214 "23.30%" 48.7839
"76088" 40.7395 0 10371 "Weatherford" "TX" 5746 2599 "14.78%" 63.4682
"49078" 40.73632 0 10372 "Otsego" "MI" 5842 2507 "12.94%" 66.6274
"72801" 40.73204 0 10373 "Russellville" "AR" 9765 4008 "23.59%" 48.2674
"45868" 40.72923 0 NA "Mount Cory" "OH" 467 210 "11.13%" 69.7382
"43930" 40.72897 0 NA "Hammondsville" "OH" 477 219 "14.26%" 64.3587
"60470" 40.72872 0 NA "Ransom" "IL" 416 195 "10.82%" 70.283
"23138" 40.72832 0 10374 "Port Haywood" "VA" 1047 440 "20.15%" 54.196
"92114" 40.71753 0 10375 "San Diego" "CA" 38236 15004 "15.44%" 62.3228
"76020" 40.70288 0 10376 "Azle" "TX" 15142 6568 "13.46%" 65.7265
"55782" 40.69865 0 NA "Soudan" "MN" 270 104 "15.56%" 62.11
"49348" 40.6967 0 10377 "Wayland" "MI" 6825 3096 "12.16%" 67.9598
"44084" 40.69417 0 10378 "Rock Creek" "OH" 2398 1031 "11.88%" 68.4358
"96008" 40.69333 0 10379 "Bella Vista" "CA" 639 252 "17.53%" 58.7112
"25419" 40.69182 0 10380 "Falling Waters" "WV" 4879 2126 "14.80%" 63.4133
"45711" 40.69027 0 10381 "Amesville" "OH" 777 299 "25.87%" 44.3354
"18346" 40.68967 0 10382 "Pocono Summit" "PA" 1398 561 "13.45%" 65.7369
"81635" 40.68837 0 10383 "Parachute" "CO" 3339 1431 "19.53%" 55.2552
"97103" 40.68435 0 10384 "Astoria" "OR" 11287 4525 "18.19%" 57.5435
"84312" 40.68077 0 10385 "Garland" "UT" 1756 863 "16.00%" 61.3081
"49950" 40.68002 0 10386 "Mohawk" "MI" 958 362 "22.55%" 50.015
"59736" 40.67974 0 NA "Jackson" "MT" 84 35 "27.38%" 41.6797
"95632" 40.6758 0 10387 "Galt" "CA" 14259 6210 "13.79%" 65.1027
"74349" 40.67178 0 NA "Ketchum" "OK" 397 167 "18.64%" 56.7406
"58623" 40.67122 0 10388 "Bowman" "ND" 1621 624 "20.23%" 53.9881
"83271" 40.67069 0 NA "Rockland" "ID" 327 151 "19.27%" 55.6514
"68333" 40.66941 0 10389 "Crete" "NE" 4316 1730 "16.68%" 60.0999
"76043" 40.66722 0 10390 "Glen Rose" "TX" 3662 1507 "16.85%" 59.8122
"5033" 40.66571 0 10391 "Bradford" "VT" 1835 740 "19.51%" 55.2199
"14533" 40.6648 0 10392 "Piffard" "NY" 1480 612 "12.30%" 67.6434
"51035" 40.66406 0 10393 "Marcus" "IA" 1214 492 "18.12%" 57.6023
"97444" 40.66274 0 10394 "Gold Beach" "OR" 3613 1410 "21.84%" 51.1977
"62939" 40.66118 0 10395 "Goreville" "IL" 2083 865 "18.67%" 56.6465
"61775" 40.66056 0 NA "Strawn" "IL" 173 85 "15.03%" 62.9282
"79762" 40.65446 0 10396 "Odessa" "TX" 22051 9882 "19.15%" 55.8319
"80476" 40.64838 0 NA "Silver Plume" "CO" 93 38 "26.88%" 42.49
"84738" 40.64764 0 10397 "Ivins" "UT" 2623 1255 "19.33%" 55.5115
"46536" 40.64638 0 10398 "Lakeville" "IN" 1970 844 "12.13%" 67.9102
"71225" 40.64497 0 10399 "Calhoun" "LA" 3164 1473 "20.07%" 54.2287
"45503" 40.63792 0 10400 "Springfield" "OH" 22527 9045 "15.39%" 62.283
"57751" 40.63161 0 NA "Keystone" "SD" 454 161 "19.60%" 55.0277
"61115" 40.62786 0 10401 "Machesney Park" "IL" 13211 5704 "10.90%" 70.025
"99564" 40.62423 0 NA "Chignik" "AK" 54 22 "12.96%" 66.4692
"98670" 40.62419 0 NA "Wahkiacus" "WA" 84 27 "19.05%" 55.9822
"52772" 40.62325 0 10402 "Tipton" "IA" 3331 1406 "16.00%" 61.2309
"56072" 40.62187 0 10403 "New Richland" "MN" 1719 686 "15.13%" 62.7334
"75232" 40.61657 0 10404 "Dallas" "TX" 17601 7712 "18.51%" 56.897
"95668" 40.61157 0 10405 "Pleasant Grove" "CA" 607 224 "11.53%" 68.9209
"50574" 40.61094 0 10406 "Pocahontas" "IA" 1692 660 "20.15%" 54.0548
"75442" 40.60918 0 10407 "Farmersville" "TX" 4717 2091 "13.70%" 65.1825
"10705" 40.60151 0 10408 "Yonkers" "NY" 23233 9344 "20.62%" 53.2533
"43103" 40.59345 0 10409 "Ashville" "OH" 6110 2708 "12.44%" 67.3466
"58064" 40.59167 0 NA "Page" "ND" 381 150 "17.85%" 58.0247
"98571" 40.59148 0 NA "Pacific Beach" "WA" 311 119 "27.97%" 40.5656
"14006" 40.58938 0 10410 "Angola" "NY" 7330 2977 "16.44%" 60.441
"15438" 40.58689 0 10411 "Fayette City" "PA" 1758 691 "16.21%" 60.8334
"52745" 40.58629 0 NA "Dixon" "IA" 438 199 "15.75%" 61.6206
"33602" 40.58447 0 10412 "Tampa" "FL" 6178 1835 "28.50%" 39.6372
"61604" 40.57656 0 10413 "Peoria" "IL" 22637 8508 "19.06%" 55.909
"13348" 40.57011 0 10414 "Hartwick" "NY" 868 343 "20.51%" 53.418
"50566" 40.56978 0 NA "Moorland" "IA" 308 130 "16.88%" 59.6592
"93523" 40.56873 0 10415 "Edwards" "CA" 3507 1982 "23.10%" 48.9513
"55353" 40.5673 0 10416 "Kimball" "MN" 1720 750 "13.37%" 65.706
"36606" 40.56343 0 10417 "Mobile" "AL" 12364 4792 "24.94%" 45.76
"42265" 40.55983 0 10418 "Olmstead" "KY" 776 384 "15.59%" 61.8769
"5201" 40.55669 0 10419 "Bennington" "VT" 10654 4095 "20.36%" 53.663
"80801" 40.55374 0 NA "Anton" "CO" 111 49 "27.03%" 42.17
"32210" 40.54362 0 10420 "Jacksonville" "FL" 36744 15693 "17.99%" 57.7331
"13021" 40.52573 0 10421 "Auburn" "NY" 28468 10367 "16.79%" 59.8083
"51445" 40.51731 0 10422 "Ida Grove" "IA" 2170 854 "15.53%" 61.9723
"53963" 40.51422 0 10423 "Waupun" "WI" 9102 2973 "12.03%" 68.003
"50070" 40.51143 0 10424 "Dexter" "IA" 1059 440 "17.00%" 59.4369
"80621" 40.50925 0 10425 "Fort Lupton" "CO" 6883 2869 "12.83%" 66.6169
"11370" 40.49926 0 10426 "East Elmhurst" "NY" 29538 7285 "15.03%" 62.815
"61720" 40.49109 0 NA "Anchor" "IL" 239 107 "10.46%" 70.6927
"52224" 40.49063 0 10427 "Dysart" "IA" 1388 585 "15.85%" 61.4022
"44504" 40.48924 0 10428 "Youngstown" "OH" 3688 1197 "21.37%" 51.896
"59860" 40.48655 0 10429 "Polson" "MT" 6117 2586 "24.19%" 47.021
"82428" 40.48484 0 NA "Hyattville" "WY" 102 39 "22.55%" 49.8522
"99336" 40.47818 0 10430 "Kennewick" "WA" 24174 10173 "19.44%" 55.2042
"31792" 40.46748 0 10431 "Thomasville" "GA" 14829 5819 "21.49%" 51.667
"47923" 40.46274 0 10432 "Brookston" "IN" 2431 1091 "13.57%" 65.3093
"57053" 40.46171 0 10433 "Parker" "SD" 1328 555 "18.60%" 56.6386
"99216" 40.45746 0 10434 "Spokane" "WA" 14133 5961 "18.47%" 56.8452
"51033" 40.45348 0 NA "Linn Grove" "IA" 377 163 "20.16%" 53.938
"25064" 40.45139 0 10435 "Dunbar" "WV" 7258 2723 "19.77%" 54.5949
"51653" 40.44912 0 10436 "Tabor" "IA" 985 384 "13.40%" 65.5722
"14304" 40.44291 0 10437 "Niagara Falls" "NY" 21663 8397 "15.50%" 61.9606
"21904" 40.43577 0 10438 "Port Deposit" "MD" 4342 1813 "9.14%" 72.9052
"66619" 40.43412 0 10439 "Topeka" "KS" 1645 813 "18.66%" 56.5
"55810" 40.43204 0 10440 "Duluth" "MN" 5942 2459 "13.41%" 65.5434
"35748" 40.42943 0 10441 "Gurley" "AL" 3581 1582 "16.89%" 59.5324
"58530" 40.42818 0 10442 "Center" "ND" 947 394 "13.41%" 65.5356
"62612" 40.42756 0 10443 "Ashland" "IL" 1349 575 "14.90%" 62.9674
"75105" 40.42712 0 NA "Chatfield" "TX" 221 65 "12.67%" 66.8105
"67864" 40.42665 0 10444 "Meade" "KS" 1479 623 "20.42%" 53.4546
"69140" 40.4259 0 10445 "Grant" "NE" 1269 501 "18.68%" 56.4582
"36067" 40.42161 0 10446 "Prattville" "AL" 14373 6427 "16.77%" 59.7455
"69131" 40.41756 0 NA "Dalton" "NE" 397 150 "19.40%" 55.2094
"92086" 40.41719 0 10447 "Warner Springs" "CA" 942 360 "18.58%" 56.6125
"58481" 40.41686 0 NA "Spiritwood" "ND" 228 99 "14.91%" 62.9282
"44276" 40.41647 0 10448 "Sterling" "OH" 1218 553 "10.76%" 70.0912
"54806" 40.41412 0 10449 "Ashland" "WI" 7353 2882 "19.84%" 54.4288
"58054" 40.41145 0 10450 "Lisbon" "ND" 2346 872 "16.16%" 60.7811
"31022" 40.41061 0 10451 "Dudley" "GA" 740 306 "16.08%" 60.906
"23833" 40.41 0 10452 "Church Road" "VA" 1483 550 "10.79%" 70.025
"54101" 40.40919 0 10453 "Abrams" "WI" 1457 642 "10.64%" 70.283
"4037" 40.40816 0 10454 "Fryeburg" "ME" 2281 899 "21.09%" 52.2752
"92399" 40.40025 0 10455 "Yucaipa" "CA" 26537 10777 "14.23%" 64.0867
"62966" 40.39005 0 10456 "Murphysboro" "IL" 10625 4201 "20.56%" 53.1827
"53502" 40.38672 0 10457 "Albany" "WI" 1493 626 "12.73%" 66.67
"49777" 40.38598 0 10458 "Presque Isle" "MI" 1211 517 "20.15%" 53.8796
"30180" 40.3825 0 10459 "Villa Rica" "GA" 11475 5059 "14.86%" 62.9923
"46150" 40.3792 0 10460 "Manilla" "IN" 545 235 "13.39%" 65.512
"87044" 40.37897 0 NA "Ponderosa" "NM" 274 116 "21.53%" 51.4867
"59858" 40.37862 0 10461 "Philipsburg" "MT" 1031 408 "24.73%" 45.9582
"55971" 40.3778 0 10462 "Rushford" "MN" 1950 784 "16.31%" 60.476
"18453" 40.37705 0 10463 "Pleasant Mount" "PA" 777 294 "17.37%" 58.638
"76565" 40.37681 0 NA "Pottsville" "TX" 98 32 "21.43%" 51.65
"33901" 40.37282 0 10464 "Fort Myers" "FL" 14425 4724 "22.21%" 50.2955
"73135" 40.36634 0 10465 "Oklahoma City" "OK" 9151 4267 "18.96%" 55.8933
"19968" 40.36258 0 10466 "Milton" "DE" 4583 1805 "14.97%" 62.7713
"51645" 40.36126 0 NA "Imogene" "IA" 214 83 "20.09%" 53.938
"92567" 40.36001 0 10467 "Nuevo" "CA" 4352 1859 "12.02%" 67.8526
"55949" 40.35846 0 10468 "Lanesboro" "MN" 1302 532 "18.89%" 55.9992
"59405" 40.35255 0 10469 "Great Falls" "MT" 20219 8437 "21.81%" 50.965
"29154" 40.34277 0 10470 "Sumter" "SC" 15433 6955 "16.57%" 59.99
"50501" 40.33319 0 10471 "Fort Dodge" "IA" 19478 7576 "18.26%" 57.0793
"56736" 40.32766 0 10472 "Mentor" "MN" 636 263 "19.03%" 55.7547
"67543" 40.32714 0 10473 "Haven" "KS" 1257 562 "16.95%" 59.3375
"47114" 40.32677 0 NA "Crandall" "IN" 88 39 "9.09%" 72.8712
"4468" 40.32508 0 10474 "Old Town" "ME" 6084 2517 "21.55%" 51.403
"78025" 40.32248 0 10475 "Ingram" "TX" 3399 1435 "20.77%" 52.7368
"77511" 40.31462 0 10476 "Alvin" "TX" 25220 11313 "13.06%" 66.0285
"43310" 40.30711 0 10477 "Belle Center" "OH" 2150 910 "11.53%" 68.64
"75650" 40.30518 0 10478 "Hallsville" "TX" 4884 2331 "15.56%" 61.7095
"68368" 40.30375 0 NA "Hallam" "NE" 341 159 "15.84%" 61.2309
"28467" 40.30246 0 10479 "Calabash" "NC" 4366 1794 "18.92%" 55.9142
"73949" 40.30095 0 10480 "Texhoma" "OK" 1131 514 "20.87%" 52.555
"35756" 40.29989 0 10481 "Madison" "AL" 2708 1177 "17.65%" 58.0914
"82633" 40.29769 0 10482 "Douglas" "WY" 5317 2326 "15.63%" 61.5761
"29061" 40.29396 0 10483 "Hopkins" "SC" 8260 3513 "17.41%" 58.5072
"31029" 40.28927 0 10484 "Forsyth" "GA" 8817 3668 "16.76%" 59.617
"70663" 40.28211 0 10485 "Sulphur" "LA" 17267 7408 "16.59%" 59.9181
"15209" 40.27482 0 10486 "Pittsburgh" "PA" 9290 3507 "16.11%" 60.7288
"55975" 40.2714 0 10487 "Spring Valley" "MN" 3188 1338 "15.37%" 62.005
"52776" 40.26979 0 10488 "West Liberty" "IA" 2652 1124 "16.33%" 60.3509
"50536" 40.26824 0 10489 "Emmetsburg" "IA" 3018 1179 "16.40%" 60.2215
"60458" 40.26503 0 10490 "Justice" "IL" 8682 3584 "11.69%" 68.3377
"68147" 40.2609 0 10491 "Bellevue" "NE" 6349 2712 "12.71%" 66.5803
"15001" 40.25239 0 10492 "Aliquippa" "PA" 24652 9876 "16.26%" 60.4555
"74021" 40.24343 0 10493 "Collinsville" "OK" 8006 3565 "14.60%" 63.3087
"36345" 40.23999 0 10494 "Headland" "AL" 4506 2043 "19.29%" 55.2343
"98532" 40.23525 0 10495 "Chehalis" "WA" 12783 5489 "16.36%" 60.2764
"56572" 40.23069 0 10496 "Pelican Rapids" "MN" 3833 1583 "19.51%" 54.8302
"84643" 40.22953 0 NA "Mayfield" "UT" 374 155 "14.97%" 62.6562
"95945" 40.22489 0 10497 "Grass Valley" "CA" 16555 6303 "19.90%" 54.1647
"54214" 40.22032 0 NA "Francis Creek" "WI" 80 39 "11.25%" 69.0582
"93505" 40.21889 0 10498 "California City" "CA" 5152 2217 "12.27%" 67.3021
"61047" 40.21711 0 10499 "Leaf River" "IL" 1333 589 "9.90%" 71.3727
"56649" 40.2147 0 10500 "International Falls" "MN" 7442 2976 "16.50%" 60.0018
"73942" 40.21067 0 10501 "Guymon" "OK" 7240 3132 "17.64%" 58.032
"21787" 40.20714 0 10502 "Taneytown" "MD" 5622 2492 "11.63%" 68.3809
"96048" 40.20544 0 10503 "Junction City" "CA" 562 216 "17.44%" 58.3751
"74820" 40.20045 0 10504 "Ada" "OK" 17634 7573 "24.09%" 46.9114
"4236" 40.19486 0 10505 "Greene" "ME" 2747 1189 "11.29%" 68.975
"95350" 40.18482 0 10506 "Modesto" "CA" 33843 13647 "17.55%" 58.1751
"4901" 40.17082 0 10507 "Waterville" "ME" 17160 6494 "19.84%" 54.2222
