LICENSE_NBR,LIC_STATUS,BUSINESS_NAME,BUSINESS_NAME2,BUILDING,STREET,CITY,STATE,ZIP,SWC_TYPE,SWC_SQ_FT,SWC_TABLES,SWC_CHAIRS,DOHMH,LATITUDE,LONGITUDE,COMMUNITY_DISTRICT,CITY_COUNCIL_DISTRICT,CD_URL,APP_ID,APP_SWC_TYPE,APP_SQ_FT,APP_TABLES,APP_CHAIRS,APP_STATUS,APP_STATUS_DATE,EXPIRATION_DATE,APP_TOO_DATE,SUBMIT_DATE,INTAKE,INTAKE_DD,DPQA,SEND_PACKAGE_DD,CP,CP_DD,CB,CB_DD,HEARING,HEARING_DD,HEARING_PUBLIC,HEARING_PUBLIC_DD,CC,CC_DD,MOO,MOO_DD,ISSUANCE,ISSUANCE_DD
1029004-DCA,Active,JADA RESTAURANT INC.,THE BENNETT,134,W BROADWAY,NEW YORK,NY,10013,Unenclosed,214,7,14,40715642,40.71691204,-74.00833663,101,1,http://www.nyc.gov/html/mancb1/html/home/home.shtml,7205-2017-RSWC,Unenclosed,214,7,14,Application Review Completed,3/3/2017,12/15/2018,3/15/2017,2/13/2017,Ready For Review,2/13/2017,Approved,,Proceed,3/3/2017,Review Period Expired,3/3/2017,Waived,3/3/2017,,,Approved,3/3/2017,Approved,3/3/2017,Issued,3/3/2017
0945762-DCA,Active,"136 WEST BROADWAY, INC.",EDWARD'S,136,W BROADWAY,NEW YORK,NY,10013,Unenclosed,96,6,12,40538189,40.71696968,-74.00829334,101,1,http://www.nyc.gov/html/mancb1/html/home/home.shtml,28419-2015-RSWC,Unenclosed,96,6,12,Application Review Completed,2/12/2016,12/15/2017,,11/5/2015,Ready For Review,11/5/2015,Approved,1/6/2016,Pending Review,11/5/2015,Review Period Expired,12/26/2015,Waived,1/6/2016,,,Approved,2/12/2016,Approved,2/12/2016,Issued,2/12/2016
1382062-DCA,Active,753 WASHINGTON TRATTORIA INC.,,753,WASHINGTON ST,NEW YORK,NY,10014,Unenclosed,267,10,24,41491940,40.73687192,-74.00814788,102,3,http://www.nyc.gov/manhattancb2,32901-2015-RSWC,Unenclosed,267,10,24,Application Review Completed,3/22/2016,12/15/2017,5/14/2016,12/11/2015,Ready For Review,12/11/2015,Approved,2/1/2016,Pending Review,12/11/2015,Review Period Expired,1/29/2016,Waived,1/29/2016,,,Approved,3/22/2016,Approved,3/22/2016,Issued,3/22/2016
1421014-DCA,Active,135 WEST B FOOD & DRINK LLC,TINY'S AND THE BAR UPSTAIRS,135,W BROADWAY,NEW YORK,NY,10013,Unenclosed,112,5,10,41582631,40.71670071,-74.00811655,101,1,http://www.nyc.gov/html/mancb1/html/home/home.shtml,30388-2016-RSWC,Unenclosed,112,5,10,Application Review Completed,12/14/2016,12/15/2018,,12/14/2016,Ready For Review,12/14/2016,Approved,,Proceed,12/14/2016,Review Period Expired,12/14/2016,Waived,12/14/2016,,,Approved,12/14/2016,Approved,12/14/2016,Issued,12/14/2016
1257073-DCA,Active,SCHATZI CORP.,WALLSE,342,W 11TH ST,NEW YORK,NY,10014,Unenclosed,270,8,16,40741728,40.73534035,-74.0081116,102,3,http://www.nyc.gov/manhattancb2,26355-2015-RSWC,Unenclosed,270,8,16,Application Review Completed,3/19/2016,9/15/2017,,9/16/2015,Ready For Review,9/16/2015,Approved,10/27/2015,,,Recommend Approval,10/26/2015,Waived,10/27/2015,,,Approved,3/18/2016,Approved,3/18/2016,Issued,3/19/2016
0805433-DCA,Active,"TORTILLA FLATS, INC.",,767,WASHINGTON ST,NEW YORK,NY,10014,Unenclosed,226,11,21,40383090,40.73744832,-74.0080866,102,3,http://www.nyc.gov/manhattancb2,25715-2015-RSWC,Unenclosed,226,11,21,Application Review Completed,11/30/2015,9/15/2017,,8/27/2015,Ready For Review,8/27/2015,Approved,10/15/2015,Pending Review,8/28/2015,Review Period Expired,10/15/2015,Waived,10/15/2015,,,Approved,11/30/2015,Approved,11/30/2015,Issued,11/30/2015
1219498-DCA,Active,"BARBUTO, LLC",,775,WASHINGTON ST,NEW YORK,NY,10014,Unenclosed,410,12,24,41011682,40.737753,-74.00801808,102,3,http://www.nyc.gov/manhattancb2,5747-2017-RSWC,Unenclosed,410,12,24,Application Review Completed,3/9/2017,12/15/2018,3/6/2017,2/2/2017,Ready For Review,2/2/2017,Approved,,Pending Review,2/2/2017,Pending Review,,Pending Review,,,,Pending Review,,Pending Review,,Issued,3/9/2017
1110366-DCA,Active,"THE OTHEROOM, INC.",,143,PERRY ST,NEW YORK,NY,10014,Unenclosed,63,2,6,40592117,40.73497805,-74.00801413,102,3,http://www.nyc.gov/manhattancb2,13427-2016-RSWC,Unenclosed,63,2,6,Application Review Completed,10/28/2016,9/15/2018,10/31/2016,9/30/2016,Ready For Review,9/30/2016,Approved,,Proceed,9/30/2016,Recommend Approval,9/30/2016,Waived,9/30/2016,,,Approved,9/30/2016,Approved,9/30/2016,Issued,10/28/2016
2019777-DCA,Active,UNION BAR AND KITCHEN LLC,,300,SPRING ST,NEW YORK,NY,10013,Unenclosed,127,5,10,50010022,40.72572274,-74.00798777,102,3,http://www.nyc.gov/manhattancb2,865-2015-ASWC,Unenclosed,127,5,10,Application Review Completed,5/4/2015,4/15/2017,5/28/2015,1/26/2015,Ready For Review,1/26/2015,Approved,1/26/2015,,,Recommend Approval,2/24/2015,Recommendation Issued,3/24/2015,SWC Public Hearing,,Approved,4/27/2015,Approved,4/27/2015,Issued,5/4/2015
0920717-DCA,Active,"THE ODEON, INC.",,145,W BROADWAY,NEW YORK,NY,10013,Unenclosed,371,7,28,40930101,40.71691207,-74.00793982,101,1,http://www.nyc.gov/html/mancb1/html/home/home.shtml,4299-2016-RSWC,Unenclosed,371,7,28,Application Review Completed,3/18/2016,4/15/2018,,3/18/2016,Ready For Review,3/18/2016,Approved,,Proceed,3/18/2016,Review Period Expired,3/18/2016,Waived,3/18/2016,,,Approved,3/18/2016,Approved,3/18/2016,Issued,3/18/2016
1309290-DCA,Active,ABG STANDARD OPERATOR LLC,THE STANDARD NEW YORK,848,WASHINGTON ST,NEW YORK,NY,10014,Unenclosed,850,26,84,41384154,40.74081067,-74.0077911,102,3,http://www.nyc.gov/manhattancb2,30647-2015-RSWC,Unenclosed,850,26,84,Application Review Completed,3/10/2016,12/15/2017,3/15/2016,11/23/2015,Ready For Review,11/23/2015,Approved,1/6/2016,Pending Review,11/23/2015,Recommend Approval,12/21/2015,Waived,1/6/2016,,,Approved,3/10/2016,Approved,3/10/2016,Issued,3/10/2016
2023067-DCA,Active,"ADORO LEI, LLC",ADORO LEI,287,HUDSON ST,NEW YORK,NY,10013,Unenclosed,203,7,14,50016265,40.72561022,-74.00778211,102,3,http://www.nyc.gov/manhattancb2,7733-2017-RSWC,Unenclosed,203,7,14,Pending Review,3/23/2017,6/23/2017,6/23/2017,2/15/2017,Ready For Review,2/16/2017,Under Review,3/23/2017,Pending Review,3/23/2017,Pending Review,3/23/2017,Pending Review,,SWC Public Hearing,5/10/2017,Pending Review,,Pending Review,,Pending Review,
2038664-DCA,Active,BREWPON LLC,,85,10TH AVE,NEW YORK,NY,10011,Unenclosed,199,9,18,50049588,40.74338524,-74.00776614,104,3,http://www.nyc.gov/mcb4,15225-2016-RSWC,Unenclosed,199,9,18,Pending Review,2/14/2017,4/30/2017,4/30/2017,2/13/2017,Ready For Review,2/13/2017,Under Review,2/14/2017,Pending Review,2/13/2017,Pending Review,2/14/2017,Pending Review,,SWC Public Hearing,4/5/2017,Pending Review,,Pending Review,,Pending Review,
2031112-DCA,Active,DOWN AND DIRTY TACOS & TEQUILA BAR MEATPACKING LLC,SUGAR FACTORY,835,WASHINGTON ST,NEW YORK,NY,10014,Unenclosed,551,16,48,50039396,40.74042915,-74.00775858,102,3,http://www.nyc.gov/manhattancb2,14011-2015-ASWC,Unenclosed,551,16,48,Application Review Completed,2/16/2016,12/15/2017,,10/14/2015,Ready For Review,10/14/2015,Approved,12/7/2015,Pending Review,10/14/2015,Recommend Approval,11/23/2015,Recommendation Issued,12/7/2015,SWC Public Hearing,12/2/2015,Approved,2/16/2016,Approved,2/16/2016,Issued,2/16/2016
1469750-DCA,Active,BUBBYS MP LLC,BUBBYS HIGHLINE,71,GANSEVOORT ST,NEW YORK,NY,10014,Unenclosed,727,33,70,50001451,40.73959475,-74.00765744,102,3,http://www.nyc.gov/manhattancb2,33625-2015-RSWC,Unenclosed,727,33,70,Application Review Completed,6/8/2016,12/15/2018,,12/17/2015,Ready For Review,12/17/2015,Approved,2/8/2016,Pending Review,12/17/2015,Review Period Expired,2/6/2016,Waived,2/8/2016,,,Approved,6/8/2016,Approved,6/8/2016,Issued,6/8/2016
2022051-DCA,Active,LAYLA TOV INC,WESTVILLE,333,HUDSON ST,NEW YORK,NY,10013,Unenclosed,255,10,22,50018580,40.72713357,-74.00753334,102,3,http://www.nyc.gov/manhattancb2,27521-2015-RSWC,Unenclosed,255,10,22,Application Review Completed,1/19/2016,4/15/2018,,10/27/2015,Ready For Review,10/27/2015,Approved,11/30/2015,Pending Review,10/27/2015,Recommend Approval,11/23/2015,Waived,11/30/2015,,,Approved,1/19/2016,Approved,1/19/2016,Issued,1/19/2016
2004071-DCA,Active,SLJ BAR LLC,,63,GANSEVOORT STREET,NEW YORK,NY,10014,Unenclosed,245,13,27,50002488,40.73975397,-74.00735073,102,3,http://www.nyc.gov/manhattancb2,6880-2016-RSWC,Unenclosed,245,13,27,Application Review Completed,9/15/2016,4/15/2018,9/15/2016,4/18/2016,Ready For Review,4/18/2016,Approved,4/19/2016,Pending Review,4/19/2016,Recommend Approval,6/1/2016,Waived,6/1/2016,,,Review Period Expired,6/22/2016,Approved,9/15/2016,Issued,9/15/2016
1166759-DCA,Active,TK REST. CORP.,,33,LEONARD ST,NEW YORK,NY,10013,Unenclosed,316,15,31,41006719,40.7184876,-74.00729427,101,1,http://www.nyc.gov/html/mancb1/html/home/home.shtml,12006-2016-RSWC,Unenclosed,316,15,31,Application Review Completed,9/9/2016,9/15/2018,,9/9/2016,Ready For Review,9/9/2016,Approved,,Proceed,9/9/2016,Recommend Approval,9/9/2016,Waived,9/9/2016,,,Approved,9/9/2016,Approved,9/9/2016,Issued,9/9/2016
1223457-DCA,Active,WEST BROADWAY MANAGEMENT LLC,LANDMARC RESTAURANT,179,W BROADWAY,NEW YORK,NY,10013,Unenclosed,139,8,16,41008388,40.71790298,-74.00714991,101,1,http://www.nyc.gov/html/mancb1/html/home/home.shtml,9754-2016-RSWC,Unenclosed,139,8,16,Application Review Completed,7/28/2016,4/15/2018,,7/1/2016,Ready For Review,7/1/2016,Approved,,Proceed,7/27/2016,Recommend Approval,7/27/2016,Waived,7/27/2016,,,Approved,7/27/2016,Approved,7/27/2016,Issued,7/28/2016
2010311-DCA,Inactive,BALCONY CAFE INC.,,78,READE ST,NEW YORK,NY,10007,Unenclosed,237,13,26,50002454,40.71546014,-74.00713161,101,1,http://www.nyc.gov/html/mancb1/html/home/home.shtml,3989-2014-ASWC,Unenclosed,237,13,26,Application Review Completed,1/14/2015,12/15/2016,,3/31/2014,Ready For Review,3/31/2014,Approved,4/4/2014,,,Recommend Approval,7/7/2014,Recommendation Issued,7/7/2014,SWC Public Hearing,,Approved,8/13/2014,Approved,8/13/2014,Issued,1/14/2015
1116343-DCA,Active,REBA REALTY CORP.,WALKER'S,16,N MOORE ST,NEW YORK,NY,10013,Unenclosed,488,15,37,40388218,40.71961846,-74.00706712,101,1,http://www.nyc.gov/html/mancb1/html/home/home.shtml,11143-2016-RSWC,Unenclosed,488,15,37,Application Review Completed,8/31/2016,9/15/2018,,8/26/2016,Ready For Review,8/26/2016,Approved,,Proceed,8/31/2016,Review Period Expired,8/31/2016,Waived,8/31/2016,,,Approved,8/31/2016,Approved,8/31/2016,Issued,8/31/2016
1462339-DCA,Active,PRET A MANGER (USA) LIMITED,PRET A MANGER,350,HUDSON ST,NEW YORK,NY,10014,Unenclosed,421,10,20,41629513,40.72764687,-74.00706075,102,3,http://www.nyc.gov/manhattancb2,25236-2015-RSWC,Unenclosed,421,10,20,Application Review Completed,11/20/2015,9/15/2017,12/21/2015,8/12/2015,Ready For Review,8/12/2015,Approved,8/14/2015,,,Review Period Expired,10/4/2015,Waived,10/13/2015,,,Review Period Expired,11/3/2015,Approved,11/19/2015,Issued,11/20/2015
1343247-DCA,Active,FIG & OLIVE THIRTEEN STREET LLC,,420,W 13TH ST,NEW YORK,NY,10014,Unenclosed,600,17,34,41232504,40.74034137,-74.00695384,102,3,http://www.nyc.gov/manhattancb2,6558-2016-RSWC,Unenclosed,600,17,34,Application Review Completed,4/13/2016,4/15/2018,,4/13/2016,Ready For Review,4/13/2016,Approved,,Proceed,4/13/2016,Recommend Approval,4/13/2016,Waived,4/13/2016,,,Approved,4/13/2016,Approved,4/13/2016,Issued,4/13/2016
1214291-DCA,Inactive,"ITM GARDEN, INC.",,10,LITTLE WEST 12TH ST,NEW YORK,NY,10014,Unenclosed,280,13,28,41131819,40.73966342,-74.00687077,102,3,http://www.nyc.gov/manhattancb2,9380-2014-RSWC,Unenclosed,280,13,28,Application Review Completed,6/5/2015,4/15/2016,12/15/2014,4/14/2014,Ready For Review,4/28/2014,Approved,4/28/2014,,,Recommend Approval,7/31/2014,Recommendation Issued,7/31/2014,SWC Public Hearing,,Approved,9/10/2014,Approved,9/10/2014,Issued,6/5/2015
2028884-DCA,Active,VILLAGE RESTAURANT GROUP LLC,HUDSON CLEARWATER,447,HUDSON ST,NEW YORK,NY,10014,Unenclosed,138,6,12,41489751,40.73109155,-74.00686267,102,3,http://www.nyc.gov/manhattancb2,10400-2015-ASWC,Unenclosed,138,6,12,Application Review Completed,11/2/2015,12/15/2017,,7/24/2015,Ready For Review,7/24/2015,Approved,9/29/2015,Pending Review,7/27/2015,Review Period Expired,9/16/2015,Recommendation Issued,9/16/2015,SWC Public Hearing,9/16/2015,Approved,11/2/2015,Approved,11/2/2015,Issued,11/2/2015
1192285-DCA,Inactive,D.E.L. INC,ALEXANDRA,455,HUDSON ST,NEW YORK,NY,10014,Unenclosed,145,10,20,41085232,40.73140995,-74.00685549,102,3,http://www.nyc.gov/manhattancb2,16359-2015-RSWC,Unenclosed,145,10,20,Application Review Completed,8/20/2015,4/15/2017,9/15/2015,4/15/2015,Ready For Review,4/15/2015,Approved,6/9/2015,,,Review Period Expired,6/5/2015,Waived,6/5/2015,,,Approved,7/24/2015,Approved,7/24/2015,Issued,8/5/2015
1188887-DCA,Inactive,"MACELLERIA RESTAURANT, INC.",MACELLERIA,48,GANSEVOORT ST,NEW YORK,NY,10014,Unenclosed,179,9,18,40766596,40.73920505,-74.00673721,102,3,http://www.nyc.gov/manhattancb2,16492-2015-RSWC,Unenclosed,179,9,18,Application Review Completed,8/20/2015,4/15/2017,,4/16/2015,Ready For Review,4/16/2015,Approved,6/10/2015,,,Review Period Expired,6/5/2015,Waived,6/5/2015,,,Approved,8/10/2015,Approved,8/10/2015,Issued,8/10/2015
2007739-DCA,Active,"NAUGHTY GULL, LLC",THE CLAM,420,HUDSON ST,NEW YORK,NY,10014,Unenclosed,147,7,17,50004681,40.7303148,-74.00669662,102,3,http://www.nyc.gov/manhattancb2,10379-2016-RSWC,Unenclosed,147,7,17,Application Review Completed,12/7/2016,9/15/2018,,8/5/2016,Ready For Review,8/5/2016,Approved,9/29/2016,Pending Review,8/8/2016,Review Period Expired,9/28/2016,Waived,9/28/2016,,,Approved,12/7/2016,Approved,12/7/2016,Issued,12/7/2016
2009248-DCA,Active,61 READE PIZZA INC.,THE SORELLE,61,READE ST,NEW YORK,NY,10007,Unenclosed,172,8,20,41621139,40.71477947,-74.00659766,101,1,http://www.nyc.gov/html/mancb1/html/home/home.shtml,29899-2016-RSWC,Unenclosed,172,8,20,Application Review Completed,3/23/2017,12/15/2018,,12/13/2016,Ready For Review,12/13/2016,Approved,2/17/2017,Pending Review,12/13/2016,Review Period Expired,2/8/2017,Waived,2/14/2017,,,Approved,3/23/2017,Approved,3/23/2017,Issued,3/23/2017
2023074-DCA,Active,West 17th Street Italian Restaurant LLC,,114,10TH AVE,NEW YORK,NY,10011,Unenclosed,249,11,25,41493180,40.74401935,-74.00658973,104,3,http://www.nyc.gov/mcb4,3195-2015-ASWC,Unenclosed,249,11,25,Application Review Completed,8/20/2015,12/15/2017,,3/18/2015,Ready For Review,3/23/2015,Approved,3/23/2015,,,,,,,,,Review Period Expired,6/10/2015,Approved,7/7/2015,Issued,7/7/2015
2009822-DCA,Active,59 MACT CORP.,MAXWELL'S,59,READE ST,NEW YORK,NY,10007,Unenclosed,110,7,14,41597207,40.71477947,-74.0065652,101,1,http://www.nyc.gov/html/mancb1/html/home/home.shtml,24581-2016-RSWC,Unenclosed,110,7,14,Application Review Completed,2/27/2017,12/15/2018,,11/29/2016,Ready For Review,11/29/2016,Approved,1/20/2017,Pending Review,11/29/2016,Review Period Expired,1/19/2017,Waived,1/19/2017,,,Approved,2/27/2017,Approved,2/27/2017,Issued,2/27/2017
2038815-DCA,Active,SOHO 75 LLC,THE MILL,75,VARICK ST,NEW YORK,NY,10013,Unenclosed,195,7,24,50018286,40.72343919,-74.00652276,102,1,http://www.nyc.gov/manhattancb2,4572-2016-ASWC,Unenclosed,195,7,24,Application Review Completed,7/18/2016,4/15/2018,,4/12/2016,Ready For Review,4/15/2016,Approved,6/14/2016,Pending Review,4/15/2016,Review Period Expired,6/5/2016,Recommendation Issued,6/9/2016,SWC Public Hearing,6/8/2016,Approved,7/18/2016,Approved,7/18/2016,Issued,7/18/2016
1418637-DCA,Active,SERAFINA MEATPACKING LLC,,7,9TH AVE,NEW YORK,NY,10014,Unenclosed,405,14,36,41639470,40.73963599,-74.00650991,102,3,http://www.nyc.gov/manhattancb2,6233-2016-RSWC,Unenclosed,405,14,36,Application Review Completed,5/11/2016,4/15/2018,5/7/2016,4/7/2016,Ready For Review,4/7/2016,Approved,,Proceed,5/11/2016,Review Period Expired,5/11/2016,Waived,5/11/2016,,,Approved,5/11/2016,Approved,5/11/2016,Issued,5/11/2016
0919917-DCA,Active,"COWGIRL, INC.",COWGIRL AND BAR K,519,HUDSON ST,NEW YORK,NY,10014,Unenclosed,206,11,22,40388321,40.73392691,-74.00645162,102,3,http://www.nyc.gov/manhattancb2,15020-2015-RSWC,Unenclosed,206,11,22,Application Review Completed,8/20/2015,4/15/2017,9/30/2015,4/7/2015,Ready For Review,4/7/2015,Approved,6/10/2015,,,Review Period Expired,6/1/2015,Waived,6/5/2015,,,Approved,7/10/2015,Approved,7/10/2015,Issued,7/11/2015
2002646-DCA,Active,229 BLEECKER LLC,TERRA,222,W BROADWAY,NEW YORK,NY,10013,Unenclosed,332,16,32,50001736,40.71930559,-74.00644299,101,1,http://www.nyc.gov/html/mancb1/html/home/home.shtml,11989-2016-RSWC,Unenclosed,332,16,32,Application Review Completed,12/9/2016,9/15/2018,,9/9/2016,Ready For Review,9/9/2016,Approved,11/3/2016,Pending Review,9/9/2016,Review Period Expired,11/2/2016,Waived,11/3/2016,,,Approved,12/9/2016,Approved,12/9/2016,Issued,12/9/2016
2036318-DCA,Active,2nd CITY WEST VILLAGE LLC,,525,HUDSON ST,NEW YORK,NY,10014,Unenclosed,83,1,8,50046212,40.73392691,-74.00643719,102,3,http://www.nyc.gov/manhattancb2,1796-2016-ASWC,Unenclosed,83,1,8,Application Review Completed,6/11/2016,12/15/2017,,2/19/2016,Ready For Review,2/19/2016,Approved,4/29/2016,,,Recommend Approval,3/30/2016,Recommendation Issued,4/14/2016,SWC Public Hearing,4/13/2016,Approved,6/10/2016,Approved,6/10/2016,Issued,6/11/2016
1248153-DCA,Active,BACBARS GROUP LLC,BAYARD'S ALEHOUSE,533,HUDSON ST,NEW YORK,NY,10014,Enclosed,397,14,32,41225392,40.73430844,-74.00634341,102,3,http://www.nyc.gov/manhattancb2,122-2013-RSWC,Enclosed,397,14,32,Application Review Completed,6/3/2015,5/15/2017,,5/13/2015,,,Approved,,Proceed,3/13/2015,Recommend Approval,4/28/2015,Recommendation Issued,4/28/2015,SWC Public Hearing,,Approved,5/29/2015,Approved,5/29/2015,Issued,6/3/2015
0979768-DCA,Active,MANEKEN CORP.,,466,HUDSON ST,NEW YORK,NY,10014,Unenclosed,140,6,12,40580435,40.73188482,-74.00634318,102,3,http://www.nyc.gov/manhattancb2,25118-2016-RSWC,Unenclosed,140,6,12,Application Review Completed,11/30/2016,12/15/2018,,11/30/2016,Ready For Review,11/30/2016,Approved,,Proceed,11/30/2016,Review Period Expired,11/30/2016,Waived,11/30/2016,,,Approved,11/30/2016,Approved,11/30/2016,Issued,11/30/2016
1157473-DCA,Active,BABU FOODS INC.,,468,HUDSON ST,NEW YORK,NY,10014,Unenclosed,298,17,37,40965338,40.73188482,-74.00633957,102,3,http://www.nyc.gov/manhattancb2,12324-2016-RSWC,Unenclosed,298,17,37,Application Review Completed,9/15/2016,9/15/2018,,9/15/2016,Ready For Review,9/15/2016,Approved,,Proceed,9/15/2016,Review Period Expired,9/15/2016,Waived,9/15/2016,,,Approved,9/15/2016,Approved,9/15/2016,Issued,9/15/2016
2029373-DCA,Active,RPB PARTNERS LLC,SWEET CORNER BAKESHOP,535,HUDSON ST,NEW YORK,NY,10014,Unenclosed,132,6,12,41711478,40.73462409,-74.00629292,102,3,http://www.nyc.gov/manhattancb2,11056-2015-ASWC,Unenclosed,132,6,12,Application Review Completed,12/8/2015,9/15/2017,,8/7/2015,Ready For Review,8/7/2015,Approved,10/15/2015,Pending Review,8/10/2015,Review Period Expired,9/30/2015,Recommendation Issued,9/30/2015,SWC Public Hearing,9/30/2015,Approved,12/8/2015,Approved,12/8/2015,Issued,12/8/2015
1346838-DCA,Active,SLICE WEST VILLAGE LTD.,"SLICE, THE PERFECT FOOD",535,HUDSON ST,NEW YORK,NY,10014,Unenclosed,193,10,20,41447856,40.73462409,-74.00629292,102,3,http://www.nyc.gov/manhattancb2,5437-2017-RSWC,Unenclosed,193,10,20,Application Review Completed,2/2/2017,12/15/2018,2/28/2017,2/1/2017,Ready For Review,2/1/2017,Approved,,Proceed,2/2/2017,Recommend Approval,2/2/2017,Waived,2/2/2017,,,Approved,2/2/2017,Approved,2/2/2017,Issued,2/2/2017
2004070-DCA,Active,UPRIGHT HOLDING 547 LLC,UPRIGHT BREW HOUSE,547,HUDSON ST,NEW YORK,NY,10014,Small Unenclosed,120,6,12,41716627,40.73492601,-74.00626408,102,3,http://www.nyc.gov/manhattancb2,127-2017-RSWC,Small Unenclosed,120,6,12,Pending Review,3/7/2017,6/1/2017,6/1/2017,1/3/2017,Ready For Review,1/3/2017,Issued Temp Op Letter,1/4/2017,Pending Review,1/3/2017,Review Period Expired,2/23/2017,Waived,2/23/2017,,,Review Period Expired,3/16/2017,Pending Review,,Pending Review,
2026479-DCA,Inactive,NORTH OF HOUSTON LLC,WHITE STREET,221,W BROADWAY,NEW YORK,NY,10013,Unenclosed,183,6,16,50014180,40.71909426,-74.00613994,101,1,http://www.nyc.gov/html/mancb1/html/home/home.shtml,7484-2015-ASWC,Unenclosed,183,6,16,Application Review Completed,10/19/2015,9/15/2017,,5/27/2015,Ready For Review,6/1/2015,Approved,8/4/2015,Pending Review,6/1/2015,Review Period Expired,7/22/2015,Recommendation Issued,7/23/2015,SWC Public Hearing,7/22/2015,Review Period Expired,9/27/2015,Approved,10/19/2015,Issued,10/19/2015
1444395-DCA,Active,RUSTIC TABLE LLC,THE QUARTER,522,HUDSON ST,NEW YORK,NY,10014,Unenclosed,317,16,32,41687073,40.73393516,-74.00610883,102,3,http://www.nyc.gov/manhattancb2,27368-2015-RSWC,Unenclosed,317,16,32,Application Review Completed,1/12/2016,4/15/2018,,10/19/2015,Ready For Review,10/19/2015,Approved,11/30/2015,Pending Review,10/19/2015,Recommend Approval,11/23/2015,Waived,11/30/2015,,,Approved,1/12/2016,Approved,1/12/2016,Issued,1/12/2016
1003313-DCA,Active,J.P.G. LLC,PHILIP MARIE,569,HUDSON ST,NEW YORK,NY,10014,Unenclosed,169,9,18,40664122,40.73591139,-74.00609819,102,3,http://www.nyc.gov/manhattancb2,24548-2015-RSWC,Unenclosed,169,9,18,Application Review Completed,9/30/2015,9/15/2017,,7/30/2015,Ready For Review,7/30/2015,Approved,9/9/2015,Pending Review,7/30/2015,Review Period Expired,9/8/2015,Waived,9/8/2015,,,Approved,9/30/2015,Approved,9/30/2015,Issued,9/30/2015
0769952-DCA,Active,"567 HUDSON STREET, INC.",WHITE HORSE TAVERN,567,HUDSON ST,NEW YORK,NY,10014,Unenclosed,728,24,72,40364958,40.73567808,-74.00608734,102,3,http://www.nyc.gov/manhattancb2,27808-2015-RSWC,Unenclosed,728,24,72,Application Review Completed,2/2/2016,12/15/2017,,11/2/2015,Ready For Review,11/4/2015,Approved,1/6/2016,Pending Review,11/4/2015,Recommend Approval,12/21/2015,Waived,1/6/2016,,,Approved,2/2/2016,Approved,2/2/2016,Issued,2/2/2016
1135398-DCA,Active,"COBRA CATERERS, INC.",HUDSON HOUND,575,HUDSON ST,NEW YORK,NY,10014,Unenclosed,185,7,25,40798329,40.73614195,-74.00605852,102,3,http://www.nyc.gov/manhattancb2,9533-2017-RSWC,Unenclosed,185,7,25,Application Review Completed,3/14/2017,12/15/2018,3/31/2017,2/24/2017,Ready For Review,2/24/2017,Approved,,Proceed,3/14/2017,Recommend Approval,3/14/2017,Waived,3/14/2017,,,Approved,3/14/2017,Approved,3/14/2017,Issued,3/14/2017
1347167-DCA,Active,MOZ RESTAURANT INC.,MEME,581,HUDSON ST,NEW YORK,NY,10014,Unenclosed,160,8,16,41471053,40.73636153,-74.00601884,102,3,http://www.nyc.gov/manhattancb2,3155-2016-RSWC,Unenclosed,160,8,16,Application Review Completed,5/4/2016,4/15/2018,,3/10/2016,Ready For Review,3/10/2016,Approved,,Proceed,5/4/2016,Review Period Expired,5/4/2016,Waived,5/4/2016,,,Approved,5/4/2016,Approved,5/4/2016,Issued,5/4/2016
,Inactive,JUICERIE 3 LLC,,581,HUDSON ST,NEW YORK,NY,10014,Unenclosed,,8,18,50048303,40.73636153,-74.00601884,102,3,http://www.nyc.gov/manhattancb2,28018-2016-ASWC,Unenclosed,,8,18,Pending Review,12/6/2016,,,12/2/2016,Ready For Review,12/2/2016,Under Review,12/6/2016,Pending Review,12/6/2016,Review Period Expired,1/26/2017,Pending Review,1/26/2017,SWC Public Hearing,1/25/2017,Pending Review,,Pending Review,,Pending Review,
0918358-DCA,Active,RESTAURANT 597 INC.,BUS STOP,597,HUDSON ST,NEW YORK,NY,10014,Unenclosed,297,10,20,40400155,40.73702027,-74.00595756,102,3,http://www.nyc.gov/manhattancb2,21330-2016-RSWC,Unenclosed,297,10,20,Application Review Completed,12/27/2016,12/15/2018,,11/18/2016,Ready For Review,11/18/2016,Approved,,Proceed,12/27/2016,Review Period Expired,12/27/2016,Waived,12/27/2016,,,Approved,12/27/2016,Approved,12/27/2016,Issued,12/27/2016
